time,price
2024-09-06 20:15,731.64
2024-09-06 20:30,731.64
2024-09-06 20:45,731.64
2024-09-06 21:00,497.75
2024-09-06 21:15,497.75
2024-09-06 21:30,497.75
2024-09-06 21:45,497.75
2024-09-06 22:00,431.24
2024-09-06 22:15,431.24
2024-09-06 22:30,431.24
2024-09-06 22:45,431.24
2024-09-06 23:00,393.41
2024-09-06 23:15,393.41
2024-09-06 23:30,393.41
2024-09-06 23:45,393.41
2024-09-07 00:00,404.82
2024-09-07 00:15,404.82
2024-09-07 00:30,404.82
2024-09-07 00:45,404.82
2024-09-07 01:00,387.81
2024-09-07 01:15,387.81
2024-09-07 01:30,387.81
2024-09-07 01:45,387.81
2024-09-07 02:00,384.94
2024-09-07 02:15,384.94
2024-09-07 02:30,384.94
2024-09-07 02:45,384.94
2024-09-07 03:00,383.93
2024-09-07 03:15,383.93
2024-09-07 03:30,383.93
2024-09-07 03:45,383.93
2024-09-07 04:00,387.99
2024-09-07 04:15,387.99
2024-09-07 04:30,387.99
2024-09-07 04:45,387.99
2024-09-07 05:00,393.23
2024-09-07 05:15,393.23
2024-09-07 05:30,393.23
2024-09-07 05:45,393.23
2024-09-07 06:00,412.35
2024-09-07 06:15,412.35
2024-09-07 06:30,412.35
2024-09-07 06:45,412.35
2024-09-07 07:00,411.23
2024-09-07 07:15,411.23
2024-09-07 07:30,411.23
2024-09-07 07:45,411.23
2024-09-07 08:00,387.58
2024-09-07 08:15,387.58
2024-09-07 08:30,387.58
2024-09-07 08:45,387.58
2024-09-07 09:00,309.78
2024-09-07 09:15,309.78
2024-09-07 09:30,309.78
2024-09-07 09:45,309.78
2024-09-07 10:00,166.35
2024-09-07 10:15,166.35
2024-09-07 10:30,166.35
2024-09-07 10:45,166.35
2024-09-07 11:00,15.34
2024-09-07 11:15,15.34
2024-09-07 11:30,15.34
2024-09-07 11:45,15.34
2024-09-07 12:00,4.57
2024-09-07 12:15,4.57
2024-09-07 12:30,4.57
2024-09-07 12:45,4.57
2024-09-07 13:00,-11.41
2024-09-07 13:15,-11.41
2024-09-07 13:30,-11.41
2024-09-07 13:45,-11.41
2024-09-07 14:00,0.25
2024-09-07 14:15,0.25
2024-09-07 14:30,0.25
2024-09-07 14:45,0.25
2024-09-07 15:00,52.03
2024-09-07 15:15,52.03
2024-09-07 15:30,52.03
2024-09-07 15:45,52.03
2024-09-07 16:00,296.11
2024-09-07 16:15,296.11
2024-09-07 16:30,296.11
