time,price
2024-12-08 01:30,343.85
2024-12-08 01:45,343.85
2024-12-08 02:00,345.28
2024-12-08 02:15,345.28
2024-12-08 02:30,345.28
2024-12-08 02:45,345.28
2024-12-08 03:00,349.05
2024-12-08 03:15,349.05
2024-12-08 03:30,349.05
2024-12-08 03:45,349.05
2024-12-08 04:00,356.15
2024-12-08 04:15,356.15
2024-12-08 04:30,356.15
2024-12-08 04:45,356.15
2024-12-08 05:00,387.25
2024-12-08 05:15,387.25
2024-12-08 05:30,387.25
2024-12-08 05:45,387.25
2024-12-08 06:00,394.49
2024-12-08 06:15,394.49
2024-12-08 06:30,394.49
2024-12-08 06:45,394.49
2024-12-08 07:00,425.75
2024-12-08 07:15,425.75
2024-12-08 07:30,425.75
2024-12-08 07:45,425.75
2024-12-08 08:00,446.12
2024-12-08 08:15,446.12
2024-12-08 08:30,446.12
2024-12-08 08:45,446.12
2024-12-08 09:00,467.72
2024-12-08 09:15,467.72
2024-12-08 09:30,467.72
2024-12-08 09:45,467.72
2024-12-08 10:00,472.52
2024-12-08 10:15,472.52
2024-12-08 10:30,472.52
2024-12-08 10:45,472.52
2024-12-08 11:00,489.91
2024-12-08 11:15,489.91
2024-12-08 11:30,489.91
2024-12-08 11:45,489.91
2024-12-08 12:00,495.73
2024-12-08 12:15,495.73
2024-12-08 12:30,495.73
2024-12-08 12:45,495.73
2024-12-08 13:00,503.51
2024-12-08 13:15,503.51
2024-12-08 13:30,503.51
2024-12-08 13:45,503.51
2024-12-08 14:00,518.28
2024-12-08 14:15,518.28
2024-12-08 14:30,518.28
2024-12-08 14:45,518.28
2024-12-08 15:00,583.8
2024-12-08 15:15,583.8
2024-12-08 15:30,583.8
2024-12-08 15:45,583.8
2024-12-08 16:00,640.95
2024-12-08 16:15,640.95
2024-12-08 16:30,640.95
2024-12-08 16:45,640.95
2024-12-08 17:00,620.83
2024-12-08 17:15,620.83
2024-12-08 17:30,620.83
2024-12-08 17:45,620.83
2024-12-08 18:00,583.27
2024-12-08 18:15,583.27
2024-12-08 18:30,583.27
2024-12-08 18:45,583.27
2024-12-08 19:00,584.7
2024-12-08 19:15,584.7
2024-12-08 19:30,584.7
2024-12-08 19:45,584.7
2024-12-08 20:00,529.91
2024-12-08 20:15,529.91
2024-12-08 20:30,529.91
2024-12-08 20:45,529.91
2024-12-08 21:00,485.37
2024-12-08 21:15,485.37
2024-12-08 21:30,485.37
2024-12-08 21:45,485.37
2024-12-08 22:00,444.32
2024-12-08 22:15,444.32
2024-12-08 22:30,444.32
2024-12-08 22:45,444.32
2024-12-08 23:00,378.54
2024-12-08 23:15,378.54
2024-12-08 23:30,378.54
2024-12-08 23:45,378.54
2024-12-09 00:00,375.79
2024-12-09 00:15,375.79
2024-12-09 00:30,375.79
2024-12-09 00:45,375.79
2024-12-09 01:00,369.47
2024-12-09 01:15,369.47
2024-12-09 01:30,369.47
2024-12-09 01:45,369.47
2024-12-09 02:00,338.42
2024-12-09 02:15,338.42
2024-12-09 02:30,338.42
2024-12-09 02:45,338.42
2024-12-09 03:00,332.74
2024-12-09 03:15,332.74
2024-12-09 03:30,332.74
2024-12-09 03:45,332.74
2024-12-09 04:00,354.23
2024-12-09 04:15,354.23
2024-12-09 04:30,354.23
2024-12-09 04:45,354.23
2024-12-09 05:00,380.4
2024-12-09 05:15,380.4
2024-12-09 05:30,380.4
2024-12-09 05:45,380.4
2024-12-09 06:00,507.46
2024-12-09 06:15,507.46
2024-12-09 06:30,507.46
2024-12-09 06:45,507.46
2024-12-09 07:00,600.45
2024-12-09 07:15,600.45
2024-12-09 07:30,600.45
2024-12-09 07:45,600.45
2024-12-09 08:00,650.17
2024-12-09 08:15,650.17
2024-12-09 08:30,650.17
2024-12-09 08:45,650.17
2024-12-09 09:00,622.55
2024-12-09 09:15,622.55
2024-12-09 09:30,622.55
2024-12-09 09:45,622.55
2024-12-09 10:00,574.47
2024-12-09 10:15,574.47
2024-12-09 10:30,574.47
2024-12-09 10:45,574.47
2024-12-09 11:00,564.21
2024-12-09 11:15,564.21
2024-12-09 11:30,564.21
2024-12-09 11:45,564.21
2024-12-09 12:00,555.6
2024-12-09 12:15,555.6
2024-12-09 12:30,555.6
2024-12-09 12:45,555.6
2024-12-09 13:00,561.97
2024-12-09 13:15,561.97
2024-12-09 13:30,561.97
2024-12-09 13:45,561.97
2024-12-09 14:00,562.1
2024-12-09 14:15,562.1
2024-12-09 14:30,562.1
2024-12-09 14:45,562.1
2024-12-09 15:00,561.9
2024-12-09 15:15,561.9
2024-12-09 15:30,561.9
2024-12-09 15:45,561.9
2024-12-09 16:00,558.35
2024-12-09 16:15,558.35
2024-12-09 16:30,558.35
2024-12-09 16:45,558.35
2024-12-09 17:00,551.29
2024-12-09 17:15,551.29
2024-12-09 17:30,551.29
2024-12-09 17:45,551.29
2024-12-09 18:00,549.28
2024-12-09 18:15,549.28
2024-12-09 18:30,549.28
2024-12-09 18:45,549.28
2024-12-09 19:00,548.21
2024-12-09 19:15,548.21
2024-12-09 19:30,548.21
2024-12-09 19:45,548.21
2024-12-09 20:00,480.72
2024-12-09 20:15,480.72
2024-12-09 20:30,480.72
2024-12-09 20:45,480.72
2024-12-09 21:00,422.7
2024-12-09 21:15,422.7
2024-12-09 21:30,422.7
2024-12-09 21:45,422.7
2024-12-09 22:00,429.47
2024-12-09 22:15,429.47
2024-12-09 22:30,429.47
2024-12-09 22:45,429.47
2024-12-09 23:00,388.78
2024-12-09 23:15,388.78
2024-12-09 23:30,388.78
2024-12-09 23:45,388.78
2024-12-10 00:00,394.73
2024-12-10 00:15,394.73
2024-12-10 00:30,394.73
2024-12-10 00:45,394.73
2024-12-10 01:00,383.6
2024-12-10 01:15,383.6
2024-12-10 01:30,383.6
2024-12-10 01:45,383.6
2024-12-10 02:00,379.58
2024-12-10 02:15,379.58
2024-12-10 02:30,379.58
2024-12-10 02:45,379.58
2024-12-10 03:00,385.73
2024-12-10 03:15,385.73
2024-12-10 03:30,385.73
2024-12-10 03:45,385.73
2024-12-10 04:00,396.95
2024-12-10 04:15,396.95
2024-12-10 04:30,396.95
2024-12-10 04:45,396.95
2024-12-10 05:00,440.15
2024-12-10 05:15,440.15
2024-12-10 05:30,440.15
2024-12-10 05:45,440.15
2024-12-10 06:00,554.58
2024-12-10 06:15,554.58
2024-12-10 06:30,554.58
2024-12-10 06:45,554.58
2024-12-10 07:00,632.53
2024-12-10 07:15,632.53
2024-12-10 07:30,632.53
2024-12-10 07:45,632.53
2024-12-10 08:00,684.89
2024-12-10 08:15,684.89
2024-12-10 08:30,684.89
2024-12-10 08:45,684.89
2024-12-10 09:00,685.09
2024-12-10 09:15,685.09
2024-12-10 09:30,685.09
2024-12-10 09:45,685.09
2024-12-10 10:00,645.75
2024-12-10 10:15,645.75
2024-12-10 10:30,645.75
2024-12-10 10:45,645.75
2024-12-10 11:00,675.3
2024-12-10 11:15,675.3
2024-12-10 11:30,675.3
2024-12-10 11:45,675.3
2024-12-10 12:00,705.6
2024-12-10 12:15,705.6
2024-12-10 12:30,705.6
2024-12-10 12:45,705.6
2024-12-10 13:00,787.55
2024-12-10 13:15,787.55
2024-12-10 13:30,787.55
2024-12-10 13:45,787.55
2024-12-10 14:00,821.13
2024-12-10 14:15,821.13
2024-12-10 14:30,821.13
2024-12-10 14:45,821.13
2024-12-10 15:00,837.69
2024-12-10 15:15,837.69
2024-12-10 15:30,837.69
2024-12-10 15:45,837.69
2024-12-10 16:00,911.67
